id,user,brewery,name,abv,rating,style,country,drink_country,drink_city,drink_datetime,"notes",creation_datetime,last_updated,country_iso,brew_with,brew_year,tags
15851,1,Berryessa,The House,7,2.6,IPA,USA,USA,Oakland,2014-10-01,"",15:54.6,15:54.6,us,,,
15852,1,Oskar Blues,Old Chub Nitro,8,2.9,Scotch Ale,USA,USA,Oakland,2014-10-01,"",15:54.6,15:54.6,us,,,nitro
15853,1,Mraz,Window of Opportunity,8.5,2.9,Abbey Tripel,USA,USA,Oakland,2014-10-01,"",15:54.6,15:54.6,us,,,
15854,1,Dust Bowl,Soul Crusher,13.7,3.9,Barley Wine,USA,USA,Oakland,2014-10-01,"",15:54.6,15:54.6,us,,,
15855,1,Stone,Hibiscucity,7.4,3.3,Belgian Ale,USA,USA,Oakland,2014-10-01,"",15:54.6,15:54.6,us,,,hibiscus;flower
15856,1,Kona,Castaway IPA,6,2.2,IPA,USA,USA,Fort Lauderdale,2014-10-01,"",15:54.6,15:54.6,us,,,
15857,1,Due South,Honey Vanilla Wheat,4.8,2.5,Wheat Ale,USA,USA,Fort Lauderdale,2014-10-01,"",15:54.6,15:54.6,us,,,
15858,1,Jack-O,Traveler,4.4,2.9,Spice,USA,USA,Fort Lauderdale,2014-10-01,"",15:54.6,15:54.6,us,,,pumpkin
15859,1,Funky Buddha,OP Porter,6.3,3,Sweet Stout,USA,USA,Fort Lauderdale,2014-10-01,"",15:54.6,15:54.6,us,,,milk
15860,1,Bear Republic,Red Rocket Ale,6.8,2.5,Amber Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15861,1,Stone,Coffee Milk Stout,4.2,2.3,Sweet Stout,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,coffee;milk
15862,1,Ale Industries,Golden State of Mind,4.4,2.2,Belgian White,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15863,1,Moylan's,Kilt Lifter,8,2.8,Scotch Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15864,1,Fort Point,Manzanita,6.3,2.7,Smoked,USA,USA,Berkeley,2014-10-01,"With Freigeist",15:54.6,15:54.6,us,Freigeist,,wood-aged
15865,1,Sierra Nevada,Flipside,6.2,2.4,IPA,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15866,1,Sungold,Mustang,5.5,1.4,Premium Lager,Nepal,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,np,,,
15867,1,Mission,Workday IPA,7,2.7,IPA,USA,USA,Berkeley,2014-10-01,"With Eureka!",15:54.6,15:54.6,us,Eureka!,,
15868,1,Grand Teton,Snarling Badger,7.5,3,Berliner Weisse,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15869,1,The Bruery,Mischief,8.5,3.4,Belgian Strong Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15870,1,Deschutes,Obsidian Stout Nitro,6.4,3.3,Stout,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,nitro
15871,1,Deschutes,Hop Trip,5.5,2.2,American Pale Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15872,1,Cerveceria de Matéveza,Living Dead,7.2,2.6,Amber Ale,USA,USA,San Francisco,2014-10-01,"",15:54.6,15:54.6,us,,,
15873,1,Calicraft,Chez Panisse Fresh Hop,5.4,2.6,American Pale Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15874,1,Kingfisher,Premium Lager,5,1.3,Pale Lager,India,USA,San Francisco,2014-10-01,"",15:54.6,15:54.6,in,,,
15875,1,Firestone Walker,Pale 31,4.1,2.5,American Pale Ale,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15876,1,Track 7,Panic,7,3,IPA,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15877,1,Big Sky,Ivan the Terrible,9.5,3.2,Imperial Stout,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15878,1,Port Brewing,Hop 15,10,3.4,Double IPA,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15879,1,St. Bernardus,Abt 12,10,3.5,Quadrupel,USA,USA,Berkeley,2014-10-01,"",15:54.6,15:54.6,us,,,
15880,1,Faction,Defcon V,4.8,2.8,Belgian Ale,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15881,1,Faction,Pale,5.2,2.9,American Pale Ale,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15882,1,Faction,A.L.S,6.5,2.6,IPA,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15883,1,Faction,Red,5.6,2.3,Amber Ale,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15884,1,Faction,Negative Ghost Rider,6.7,2.7,Black IPA,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15885,1,Faction,Fall IPA Simcoe Wet Hop,6.8,3.3,IPA,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15886,1,Faction,Bornday IIPA,10.2,3.1,Double IPA,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15887,1,Faction,Defcon III,7.6,3,Abbey Dubbel,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15888,1,Faction,Penny Packer 120 Wee Heavy,7.9,3,Scotch Ale,USA,USA,Alameda,2014-11-01,"",15:54.6,15:54.6,us,,,
15889,1,Faction,Anomaly White Chocolate Milk Stout,6.5,2.2,Spice,USA,USA,Alameda,2014-11-01,"A stout that looks like a pale ale....",15:54.6,15:54.6,us,,,star anise;cacao;milk;coffee
15890,1,Früh,Kölsch,4.8,2.8,Kölsch,Germany,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,de,,,
15891,1,Oskar Blues,Ten FIDY,10.5,2.2,Imperial Stout,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15892,1,Shipyard,Smashed Pumpkins,9,3.4,Spice,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,pumpkin
15893,1,Guinness,Blonde,5,2.6,Premium Lager,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15894,1,Boulder,Killer Penguin,9,3,Barley Wine,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15895,1,Sierra Nevada,Barrel-Aged Narwhal,12.9,3.2,Imperial Stout,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon
15896,1,The Wild Beer Co.,Somerset Wild,5,2.3,Sour,England,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,gb,,,
15897,1,Tahoe Mountain,Acchechepies,7,2.4,Sour,USA,USA,Oakland,2014-11-01,"With Szechuan peppercorns...",15:54.6,15:54.6,us,,,barrel-aged;brett;cherry;pepper
15898,1,Blaugies,Darbyste,5.8,2.6,Traditional Ale,Belgium,USA,Oakland,2014-11-01,"",15:54.6,15:54.6,be,,,
15899,1,8 Wired,iStout,10.5,2.7,Imperial Stout,New Zealand,USA,Oakland,2014-11-01,"",15:54.6,15:54.6,nz,,,
15900,1,Jolly Pumpkin,Oro de Calabaza,8,3.1,Belgian Strong Ale,USA,USA,Oakland,2014-11-01,"",15:54.6,15:54.6,us,,,barrel-aged
15901,1,Blaugies,La Vermontoise,6,1.3,Saison,Belgium,USA,Oakland,2014-11-01,"With Hill Farmstead",15:54.6,15:54.6,be,Hill Farmstead,,
15902,1,3 Fonteinen,Oude Geuze,6,2.9,Gueuze,Belgium,USA,Oakland,2014-11-01,"",15:54.6,15:54.6,be,,,
15903,1,De Dolle,Oerbier,9,3.2,Belgian Strong Ale,Belgium,USA,Oakland,2014-11-01,"",15:54.6,15:54.6,be,,,
15904,1,Third Street,Lost Trout,4.9,3.5,Brown Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15905,1,Fargo,Stone's Throw,4.5,3.2,Scottish Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15906,1,New Glarus,Spotted Cow,5.1,2.7,Cream Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15907,1,New Glarus,Two Women,5,2.5,Pilsener,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15908,1,New Glarus,Black Top,6.9,3,Black IPA,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15909,1,Canal Park,Ankle Deep,5,2.3,Pilsener,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15910,1,Canal Park,Dawn Treader,9.2,3,Abbey Tripel,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15911,1,Canal Park,Neoprenanzug Malfünction,5.5,3,Kristallweizen,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15912,1,Canal Park,Hank & Dab's,5.8,2.7,American Pale Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15913,1,Canal Park,Wet Hop,6.5,3.2,IPA,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,2014,
15914,1,Canal Park,Stoned Surf,7,3.1,IPA,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15915,1,Canal Park,Kessel Run,5.5,3.4,Premium Bitter,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15916,1,Canal Park,Nut Hatchet,5.7,3.4,Brown Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15917,1,Canal Park,Pack Sacker,6.5,3,Stout,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,oatmeal
15918,1,Canal Park,Greedy Bastard,6.7,2.5,Black IPA,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15919,1,Canal Park,Cranberry Chutney Porter,6,2.6,Porter,USA,USA,Duluth,2014-11-01,"Cask ale - not actually sure what the ABV is",15:54.6,15:54.6,us,,,cranberry;cask
15920,1,New Glarus,Moon Man,5,2.5,American Pale Ale,USA,USA,Duluth,2014-11-01,"",15:54.6,15:54.6,us,,,
15921,1,Third Street,Jack'd Up,5.4,2.7,Spice,USA,USA,Eden Prairie,2014-11-01,"",15:54.6,15:54.6,us,,,pumpkin
15922,1,Alaskan,Icy Bay,6.2,2.1,IPA,USA,USA,Eden Prairie,2014-11-01,"",15:54.6,15:54.6,us,,,
15923,1,Leinenkugel,Cranberry Ginger,4.2,0.4,Fruit Beer,USA,USA,Eden Prairie,2014-11-01,"",15:54.6,15:54.6,us,,,cranberry;ginger
15924,1,Anchorage,The Tide and Its Takers,9,3.5,Abbey Tripel,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,brett;wine;chardonnay
15925,1,Caldera,Pale Ale,4.8,2.8,American Pale Ale,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15926,1,Schubros,Riel,12.2,3.6,Quadrupel,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15927,1,Henhouse,An Honest Day's Work,6.9,3.8,Saison,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15928,1,Almanac,Golden Gose,5,3.2,Gose,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15929,1,Ruhstaller,1881,5.6,3,Amber Ale,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15930,1,The Bruery,7 Swans A-Swimming,11,4,Quadrupel,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15931,1,Golden Road,Heal the Bay,6.8,2.5,IPA,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15932,1,Linden Street,Common Lager,4.5,2.4,California Common,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15933,1,Olympia,,4.8,2,Pale Lager,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15934,1,Stillwater,Debutante,6.4,2.6,Bière de Garde,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,
15935,1,Deschutes,Not the Stoic,12,2.8,Quadrupel,USA,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,us,,,barrel-aged;pinot noir;whisky;molasses;wine
15936,1,Hitachino,Japanese Classic Ale,7.5,1.4,IPA,Japan,USA,Berkeley,2014-11-01,"",15:54.6,15:54.6,jp,,,
15937,1,Hitachino,XH,8,3,Belgian Strong Ale,Japan,USA,Berkeley,2014-11-01,"Brewed in sake barrels!",15:54.6,15:54.6,jp,,,barrel-aged;sake
15938,1,Firestone Walker,Velvet Merlin,5.5,2.7,Stout,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,oatmeal
15939,1,Ballast Point,Grapefruit Sculpin,7,2.2,IPA,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,grapefruit
15940,1,Black Diamond,MOESaic Session IPA,4.6,2,IPA,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15941,1,Black Diamond,White Witch,6.3,1.8,IPA,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15942,1,Clown Shoes,Chocolate Sombero,9,1.5,Imperial Stout,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15943,1,Silly,Sour,5.5,3,Flanders Sour,Belgium,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,be,,,
15944,1,Dust Bowl,Hops of Wrath,6.6,2.3,IPA,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15945,1,Lost Coast,Winterbraun,8,2.5,Brown Ale,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15946,1,HeBrew,Funky Jewbelation,9.8,3.5,American Strong Ale,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,2012,
15947,1,Petrus,Aged Red,8.5,2.3,Flanders Sour,Belgium,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,be,,,cherry
15948,1,Craft Artisan Ales,Ricketts Lab,6.5,2.5,IPA,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15949,1,Brouwerij Van Steenberge,Witches' Brew,9.3,2.8,Belgian Strong Ale,Belgium,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,be,,,
15950,1,Pretty Things,"November 22nd, 1838 X Ale",7.4,2,Mild Ale,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15951,1,Ninkasi,Tricerahops,8.8,2.8,Double IPA,USA,USA,Windsor,2014-12-01,"",15:54.6,15:54.6,us,,,
15952,1,Bear Republic,Double Aught,5,2.3,Pilsener,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15953,1,Bear Republic,El Oso,4.9,2,Premium Lager,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15954,1,Bear Republic,Valley of the Moon,4,2.2,Bitter,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15955,1,Bear Republic,Bonnie Prince Charle's 80 Shilling,5.2,2.8,Scottish Ale,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15956,1,Bear Republic,Heritage Ale,7,3.4,Scotch Ale,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15957,1,Bear Republic,Old Saint Chango,7.2,3,Dunkelweizen,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15958,1,Bear Republic,Crazy Ivan,7.3,2.9,Belgian Ale,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15959,1,Bear Republic,Olde Scoutter's Barleywine,10.4,2.5,Barley Wine,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15960,1,Bear Republic,Cuvee de Fruitcake,8,3,Sour,USA,USA,Healdsburg,2014-12-01,"",15:54.6,15:54.6,us,,,
15961,1,Lucky Devil,Aleister Abbey,7,2.3,Belgian Ale,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15962,1,Jupiter,Kölsch,5.1,1.4,Kölsch,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15963,1,Iron Springs,Edwin's Winterscotch,8.6,2.6,Scotch Ale,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15964,1,Ruhstaller,California Tripel,9.5,1.3,Abbey Tripel,USA,USA,Berkeley,2014-12-01,"",15:54.6,15:54.6,us,,,
15965,1,Gulpener,Korenwolf,5,4.6,Belgian White,Netherlands,Netherlands,Amsterdam,2010-07-01,"Good with lemon",15:54.6,15:54.6,nl,,,
15966,1,Victory,Winter Cheer,6.7,3.3,Wheat Ale,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15967,1,Stone,Master of Disguise,9.7,2,American Strong Ale,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,cacao;coffee
15968,1,Mendocino,Blue Heron,6.1,1.4,American Pale Ale,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15969,1,Mendocino,Seasonal Pumpkin Ale,5,2.8,Spice,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,pumpkin
15970,1,Russian River,Dribble Belt,4.5,3,IPA,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,
15971,1,Mendocino,Black Hawk,5.2,2.5,Dry Stout,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15972,1,Fort Point,St. Francis,10.3,2,Quadrupel,USA,USA,Oakland,2015-01-01,"w/ De Struise",15:54.6,15:54.6,us,De Struise,,
15973,1,Bear Republic,Tartare Rouge,6,2.7,Flanders Sour,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,
15974,1,Auburn Ale House,Shanghai Stout Nitro,4.9,2.7,Sweet Stout,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,oatmeal;nitro
15975,1,Baeltane,Luminesce,9,2.3,Abbey Tripel,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,
15976,1,7 Track,3rd Anniversary Peanut Butter Stout,7.6,1.5,Imperial Stout,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,peanut butter
15977,1,Anderson Valley,"Highway 128 The Kimmie, The Yink, and the Holy Gose",4.2,2.6,Gose,USA,USA,Oakland,2015-01-01,"",15:54.6,15:54.6,us,,,
15978,1,Mendocino,Peregrine,5,0.9,Pilsener,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15979,1,Deschutes,The Dissident,11.4,3.4,Flanders Sour,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,brett
15980,1,Stone,Double Bastard,11.2,2.9,American Strong Ale,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15981,1,Almanac,Devil's Advocate,7,2.8,Sour,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;brett
15982,1,Due South,Olympus Mons,9.2,2.9,American Strong Ale,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15983,1,Henhouse,Slow and Steady,7.8,3.2,Bière de Garde,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15984,1,Full Sail,Pilsner,6,2.2,Pilsener,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15985,1,Sierra Nevada,Nooner,4.8,2.3,IPA,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15986,1,Anderson Valley,Belk's ESB,6.8,2,Premium Bitter,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
15987,1,Drake's,Jolly Rodger,8.5,2.8,Scotch Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15988,1,Ninkasi,Expo 58,5,2.2,Belgian Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15989,1,St Florians,Brown,6,3,Brown Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15990,1,St. Florians,IPA,7.3,3,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15991,1,Lagunitas,Cappuccino Stout,9.26,3.4,Imperial Stout,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,coffee
15992,1,Ommegang,Hop House,6,0.8,Belgian Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15993,1,Hoppy,Hoppy Claus,7.8,2.6,Spice,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15994,1,Rogue,7 Hop,8.02,1.4,Double IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15995,1,Sierra Nevada,Hop Hunter,6.2,2.4,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15996,1,Golden Road,Get Up Offa That Brown,5,3.4,Brown Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15997,1,Golden Road,329,4.8,3.2,Premium Lager,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15998,1,Headlands,Hill 88,8.8,3.3,Double IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
15999,1,Napa Smith,Organic IPA,7,2.5,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16000,1,Napa Smith,Hop Java,7.1,3.4,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,coffee
16001,1,Georgetown,Manny's,5.4,2.5,American Pale Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16002,1,Georgetown,Lucille,7,2.5,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16003,1,Goose Island,312 Pale Ale,5.4,2.7,American Pale Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16004,1,Peak Organic,Hop Blanc,6.4,2,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16005,1,Sudwerk,The Big DIPL,9,2.5,Imperial Pils,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16006,1,Sudwerk,Coffee Vanilla Lager,7,2.7,Dunkel,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,coffee;vanilla
16007,1,Drake's,Amber,5.8,2.5,Amber Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16008,1,Drake's,Hefe,4.9,2.9,Hefeweizen,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16009,1,Heretic,Petit Rouge,5.3,2.6,Belgian Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16010,1,New Belgium,Frambozen,6.5,2.5,Fruit Beer,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,raspberry
16011,1,New Belgium,Slow Ride,4.5,2.7,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16012,1,Petaluma Hills,Porterluma,4.51,3,Porter,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16013,1,Sam Adams,Helles Bock,7,1.6,Heller Bock,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16014,1,Cleophus Quealy,Rye,4.5,2.6,Specialty Grain,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16015,1,Cleophus Quealy,Coffee Milk Stout,4.2,3.3,Sweet Stout,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,coffee;milk
16016,1,Federation,Chocolate Stout,5.5,3.2,Stout,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,cacao
16017,1,Federation,Oatmeal Stout,6,2.9,Stout,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,oatmeal
16018,1,Petaluma Hills,Across the Way,7.9,2.9,IPA,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16019,1,Benoit-Casper,Pale Ale,6,2.1,American Pale Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16020,1,St. Florians,California Common,6,2.2,California Common,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16021,1,Anchor,Our Special Ale,5.5,3.1,Spice,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,2014,
16022,1,21st Amendment,Sneak Attack,6.2,2.6,Saison,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16023,1,BridgePort,Pale,5.3,1.4,American Pale Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16024,1,Sierra Nevada,Hoppy Lager,7,2.5,Imperial Pils,USA,USA,Berkeley,2015-01-01,"w/ Mill River",15:54.6,15:54.6,us,Mill River,,
16025,1,Monkish,Shaolin Fist,7,2.8,Abbey Dubbel,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16026,1,Alesmith,Horny Devil,11,3.6,Belgian Strong Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16027,1,Petaluma Hills,Lamppost Ale,5.27,3,Brown Ale,USA,USA,San Francisco,2015-01-01,"",15:54.6,15:54.6,us,,,
16028,1,Deschutes,The Abyss,11,3.6,Imperial Stout,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon;licorice;molasses
16029,1,Drake's,Black Label Hopocalypse,12.5,3.7,Double IPA,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,
16030,1,Drake's,Hopocalypse,9.3,2.8,Double IPA,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,
16031,1,Drake's,Hopocalypse (Barrel Fermented),9.3,3.3,Double IPA,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,barrel-aged
16032,1,Drake's,Bourbon Drakonic,8.7,3.5,Imperial Stout,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon
16033,1,Drake's,Post-Hopocalypse,4,1.8,IPA,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,
16034,1,Drake's,Scarlet O'Bretta,7.75,3.7,Flanders Sour,USA,USA,San Leandro,2015-01-01,"",15:54.6,15:54.6,us,,,barrel-aged
16035,1,Victory,DirtWolf,8.7,3.4,Double IPA,USA,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,us,,,
16036,1,St. Bernardus,Blanche,5.5,2.5,Belgian White,Belgium,USA,Berkeley,2015-01-01,"",15:54.6,15:54.6,be,,,
16037,1,Magnolia,Madcap,10.6,2.3,Spice,USA,USA,San Francisco,2015-02-01,"w/ Sutton Cellars",15:54.6,15:54.6,us,Sutton Cellars,,
16038,1,Magnolia,Kalifornia Kölsch,4.7,2.2,Kölsch,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
16039,1,Magnolia,Sara's Ruby Mild,3.9,2,Mild Ale,USA,USA,San Francisco,2015-02-01,"",15:54.6,15:54.6,us,,,
